ID	Protein
3853	NP_689779.2
3854	NP_055106.1
3855	NP_060394.1
3856	NP_208325.3
3857	NP_002310.2
3858	NP_077269.2
3859	NP_002745.1
3860	NP_003174.3
3861	NP_006684.1
3862	NP_112179.2
3863	NP_006193.1
3864	NP_003348.1
3865	NP_115503.1
3866	NP_612402.1
3867	NP_055668.2
3868	NP_060181.2
3869	NP_003653.1
3870	NP_003832.2
3871	NP_056075.1
3872	NP_150601.1
3873	NP_002137.4
3874	NP_006214.2
3875	NP_478123.1
3876	NP_002869.2
3877	NP_775962.1
3878	NP_037434.1
3879	NP_002572.2
3880	NP_078916.3
3881	NP_056062.1
3882	NP_115647.2
3883	NP_005926.1
3884	NP_005593.2
3885	NP_005715.1
3886	NP_004622.2
3887	NP_057062.1
3888	NP_000174.1
3889	NP_004820.1
3890	NP_620310.1
3891	NP_003676.1
3892	NP_002714.2
3893	NP_055315.2
3894	NP_004696.2
3895	NP_001291.3
3896	NP_116207.2
3897	NP_006418.2
3898	NP_003361.1
3899	NP_002576.1
3900	NP_061975.2
3901	NP_996790.3
3902	NP_942131.1
3903	NP_002087.1
3904	NP_068751.4
3905	NP_001736.1
3906	NP_001037.1
3907	NP_004074.2
3908	NP_001806.2
3909	NP_660204.1
3910	NP_001387.2
3911	NP_002294.2
3912	NP_066552.1
3913	NP_057040.2
3914	NP_056194.1
3915	NP_848934.1
3916	NP_057047.3
3917	NP_003926.1
3918	NP_057640.1
3919	NP_005635.1
3920	NP_001815.2
3921	NP_001814.2
3922	AAB48030.1
3923	NP_005522.2
3924	NP_037457.3
3925	NP_078909.1
3926	NP_002110.1
3927	NP_006111.2
3928	NP_002471.1
3929	NP_056280.1
3930	NP_036220.1
3931	NP_036342.1
3932	NP_055377.1
3933	NP_003288.1
3934	NP_002451.1
3935	NP_005547.3
3936	NP_001091949.1
3937	NP_003602.1
3938	NP_061872.2
3939	NP_444292.1
3940	NP_005016.1
3941	NP_434702.1
3942	NP_000235.2
3943	NP_002414.1
3944	NP_001005339.1
3945	NP_002817.2
3946	NP_004405.3
3947	NP_055148.3
3948	NP_001036.1
3949	NP_068809.1
3950	NP_612377.2
3951	NP_004942.1
3952	NP_001097.2
3953	NP_002439.2
3954	NP_004691.2
3955	NP_003917.1
3956	NP_112594.1
3957	NP_002574.2
3958	NP_060789.2
3959	NP_003277.1
3960	NP_002212.2
3961	NP_000688.1
3962	NP_079471.1
3963	NP_005411.1
3964	NP_002126.2
3965	NP_859066.1
3966	NP_002689.1
3967	NP_006840.2
3968	NP_002690.3
3969	NP_775490.2
3970	NP_071354.2
3971	NP_001135.3
3972	NP_056287.1
3973	NP_079084.2
3974	NP_061933.1
3975	NP_003520.1
3976	NP_001919.2
3977	NP_085136.1
3978	NP_003373.2
3979	NP_000996.2
3980	BAC04327.1
3981	NP_004590.2
3982	NP_008973.1
3983	NP_060263.2
3984	NP_004066.1
3985	NP_001935.2
3986	NP_005182.1
3987	NP_001611.1
3988	CAG38475.1
3989	NP_000584.2
3990	NP_004355.2
3991	NP_071390.1
3992	NP_071905.3
3993	NP_821074.1
3994	NP_058544.2
3995	NP_055034.2
3996	NP_000411.1
3997	NP_000585.2
3998	NP_002481.2
3999	NP_055212.2
4000	NP_061871.1
4001	NP_000065.1
4002	NP_005865.2
4003	NP_004487.2
4004	NP_060771.2
4005	NP_001466.1
4006	NP_071916.2
4007	NP_004062.2
4008	NP_003937.1
4009	NP_997001.1
4010	NP_443196.1
4011	NP_006796.1
4012	NP_036238.1
4013	Q13972
4014	NP_055606.1
4015	NP_004134.1
4016	NP_778232.2
4017	NP_071412.2
4018	NP_001075955.1
4019	NP_783202.1
4020	NP_005221.2
4021	NP_001079.1
4022	NP_004392.1
4023	NP_002251.2
4024	NP_005507.3
4025	NP_002307.1
4026	NP_060190.2
4027	NP_006206.2
4028	NP_036348.1
4029	NP_443082.2
4030	NP_005209.1
4031	NP_006078.2
4032	NP_005362.2
4033	NP_061139.2
4034	NP_000487.1
4035	NP_001078.2
4036	NP_004736.2
4037	NP_008937.1
4038	NP_001095.1
4039	NP_066022.2
4040	NP_066267.2
4041	NP_005340.2
4042	NP_114140.2
4043	NP_060483.3
4044	NP_203747.2
4045	NP_001936.1
4046	NP_005315.1
4047	NP_001985.2
4048	NP_000120.2
4049	NP_077748.2
4050	NP_001778.1
4051	NP_055252.2
4052	NP_000936.1
4053	NP_066953.1
4054	AAH38596.1
4055	NP_001832.1
4056	NP_001833.1
4057	NP_064535.1
4058	NP_073149.1
4059	NP_071899.1
4060	NP_001078868.1
4061	NP_005100.1
4062	NP_004730.2
4063	NP_065846.1
4064	NP_003099.1
4065	NP_477520.2
4066	NP_005776.1
4067	NP_071801.1
4068	NP_079104.2
4069	NP_201569.1
4070	NP_055055.1
4071	NP_001412.1
4072	NP_001745.2
4073	NP_056080.1
4074	NP_006299.1
4075	NP_115867.1
4076	NP_036406.1
4077	NP_001035784.1
4078	NP_079164.1
4079	AAH28361.1
4080	NP_002548.3
4081	NP_003145.1
4082	NP_055204.1
4083	NP_003482.1
4084	NP_000006.2
4085	NP_006735.2
4086	NP_003992.3
4087	NP_001558.2
4088	NP_714969.1
4089	NP_683721.1
4090	NP_733796.2
4091	NP_057130.1
4092	NP_003039.2
4093	NP_002809.2
4094	NP_788955.1
4095	NP_006861.1
4096	NP_055872.3
4097	NP_001287.2
4098	CAA50405.1
4099	NP_001740.1
4100	NP_057033.2
4101	NP_000098.1
4102	NP_997219.1
4103	NP_003972.1
4104	NP_059118.1
4105	NP_003236.2
4106	NP_003436.2
4107	NP_001070950.1
4108	NP_002366.2
4109	NP_001212.2
4110	NP_004692.1
4111	NP_000222.1
4112	NP_000223.1
4113	NP_006829.1
4114	NP_056646.1
4115	NP_996744.1
4116	NP_005552.3
4117	NP_001092267.1
4118	NP_694989.2
4119	NP_000099.2
4120	NP_073580.1
4121	NP_005025.1
4122	NP_075011.1
4123	NP_003249.1
4124	NP_004857.4
4125	NP_891993.1
4126	NP_004612.2
4127	AAH26351.1
4128	AAA60120.1
4129	NP_005363.1
4130	NP_002702.1
4131	NP_055895.1
4132	NP_667338.3
4133	NP_061138.3
4134	NP_071350.2
4135	NP_112235.2
4136	NP_060532.2
4137	NP_954977.2
4138	NP_000228.1
4139	NP_001810.1
4140	NP_003820.2
4141	NP_000064.1
4142	AAH71758.1
4143	NP_031387.3
4144	NP_002284.3
4145	NP_005847.1
4146	NP_057508.2
4147	NP_056004.1
4148	NP_057736.4
4149	NP_003180.1
4150	NP_115997.5
4151	NP_003586.3
4152	NP_004063.1
4153	NP_006345.1
4154	NP_004172.2
4155	NP_056493.3
4156	NP_002727.2
4157	NP_071323.1
4158	NP_114105.1
4159	NP_038463.2
4160	NP_001272.2
4161	NP_001003677.1
4162	NP_776089.2
4163	NP_878901.2
4164	NP_003608.1
4165	NP_060759.2
4166	NP_542131.1
4167	NP_665876.1
4168	NP_149078.1
4169	NP_758516.1
4170	NP_005691.2
4171	NP_001091974.1
4172	NP_001073136.1
4173	NP_054747.2
4174	NP_005864.1
4175	NP_004780.3
4176	NP_006070.2
4177	NP_056469.2
4178	NP_037507.1
4179	NP_056492.1
4180	NP_001129.1
4181	NP_063941.2
4182	NP_003855.1
4183	NP_006803.1
4184	NP_775931.3
4185	NP_005583.1
4186	NP_003459.2
4187	NP_006103.1
4188	NP_002883.3
4189	NP_005298.1
4190	NP_003073.1
4191	NP_003077.2
4192	NP_115729.1
4193	NP_057227.2
4194	AAP55851.1
4195	NP_001556.1
4196	NP_003519.1
4197	NP_004582.1
4198	NP_004358.2
4199	NP_005180.1
4200	NP_036366.3
4201	NP_060243.2
4202	NP_005178.4
4203	NP_065690.2
4204	NP_620048.1
4205	NP_066269.1
4206	NP_878256.1
4207	NP_060857.2
4208	NP_000249.1
4209	NP_477097.1
4210	NP_001249.1
4211	NP_055767.3
4212	NP_002388.2
4213	NP_964011.2
4214	NP_000623.2
4215	NP_055570.1
4216	NP_004671.1
4217	NP_001422.1
4218	NP_001818.1
4219	NP_060252.3
4220	NP_002199.3
4221	NP_002342.1
4222	NP_543026.1
4223	NP_066272.1
4224	NP_000832.1
4225	NP_002082.2
4226	NP_001010897.1
4227	NP_002418.1
4228	NP_068767.3
4229	NP_003623.1
4230	NP_071334.1
4231	NP_003649.2
4232	NP_006022.3
4233	NP_002981.2
4234	NP_057152.1
4235	NP_036192.1
4236	NP_056164.1
4237	NP_065976.2
4238	NP_065117.1
4239	NP_849195.1
4240	NP_055677.3
4241	NP_000808.2
4242	NP_000075.1
4243	NP_066924.1
4244	NP_004272.2
4245	NP_001030312.2
4246	NP_036421.2
4247	NP_060700.2
4248	NP_079067.2
4249	NP_543142.2
4250	NP_620153.1
4251	NP_006236.1
4252	NP_004812.1
4253	NP_066276.2
4254	NP_004314.4
4255	NP_060958.2
4256	NP_001479.3
4257	NP_071434.2
4258	NP_112243.1
4259	NP_004212.4
4260	NP_671733.1
4261	NP_055331.1
4262	NP_001268.2
4263	NP_003085.1
4264	NP_002109.1
4265	NP_071370.1
4266	NP_000334.1
4267	NP_892009.2
4268	NP_006686.1
4269	NP_003105.2
4270	NP_003400.2
4271	NP_065778.3
4272	NP_057239.4
4273	NP_004705.1
4274	NP_000272.1
4275	NP_000251.2
4276	AAQ89322.1
4277	AAA52443.1
4278	NP_001276.2
4279	NP_004665.1
4280	NP_076962.2
4281	NP_078923.3
4282	NP_009216.1
4283	NP_277037.1
4284	NP_443149.2
4285	NP_008860.4
4286	NP_003471.1
4287	NP_001990.2
4288	NP_006532.2
4289	NP_075394.3
4290	NP_002492.2
4291	NP_004209.1
4292	NP_005870.2
4293	NP_056975.1
4294	NP_001030025.1
4295	NP_056239.3
4296	NP_001709.1
4297	NP_006042.3
4298	NP_002066.1
4299	NP_067016.2
4300	NP_003707.2
4301	NP_115618.2
4302	NP_002664.2
4303	NP_006057.1
4304	NP_004536.2
4305	NP_060065.2
4306	NP_663318.1
4307	NP_002931.2
4308	NP_066956.1
4309	NP_036343.3
4310	NP_055973.2
4311	NP_443116.1
4312	NP_004190.1
4313	NP_000792.1
4314	NP_068739.1
4315	NP_057953.1
4316	NP_065833.1
4317	NP_006704.2
4318	AAN73210.1
4319	NP_110517.2
4320	NP_056303.3
4321	NP_291024.1
4322	NP_004909.1
4323	NP_003984.2
4324	NP_000036.2
4325	NP_001163.1
4326	NP_871001.1
4327	NP_543140.1
4328	NP_057305.1
4329	NP_008870.1
4330	NP_055060.1
4331	NP_003898.2
4332	NP_443103.1
4333	NP_002686.2
4334	NP_149024.1
4335	NP_071431.2
4336	NP_001022.1
4337	NP_878314.1
4338	NP_683694.1
4339	NP_005276.2
4340	NP_001677.2
4341	NP_004556.1
4342	NP_006339.2
4343	NP_705831.1
4344	NP_863654.1
4345	NP_006207.1
4346	NP_004230.1
4347	NP_665804.1
4348	NP_055379.1
4349	NP_005453.2
4350	NP_787119.1
4351	NP_055054.1
4352	NP_079218.1
4353	NP_001771.1
4354	NP_002346.1
4355	NP_001407.1
4356	NP_055654.2
4357	NP_003606.3
4358	NP_005595.2
4359	NP_067023.1
4360	NP_872634.1
4361	NP_001035757.1
4362	NP_076930.1
4363	NP_055855.2
4364	NP_078983.1
4365	NP_001838.2
4366	NP_036410.1
4367	NP_003629.1
4368	NP_064423.2
4369	NP_079021.2
4370	NP_006186.1
4371	NP_065083.3
4372	NP_116741.1
4373	NP_005614.2
4374	NP_001029058.1
4375	NP_001032412.1
4376	NP_109598.2
4377	NP_996826.1
4378	NP_071914.3
4379	NP_001193.1
4380	NP_115674.1
4381	NP_055195.1
4382	NP_063940.1
4383	NP_005077.2
4384	NP_110387.1
4385	NP_000546.2
4386	NP_115288.1
4387	NP_110378.2
4388	NP_005751.2
4389	NP_003918.1
4390	NP_000412.2
4391	NP_056937.2
4392	NP_055768.2
4393	NP_001003954.1
4394	NP_071898.2
4395	NP_006637.2
4396	NP_001069.1
4397	NP_001543.2
4398	NP_060932.2
4399	NP_057051.2
4400	NP_005599.1
4401	NP_003354.2
4402	NP_079120.1
4403	NP_077722.1
4404	NP_932326.2
4405	NP_006280.2
4406	NP_006718.2
4407	NP_004923.1
4408	NP_149976.1
4409	NP_065789.1
4410	NP_036420.1
4411	NP_659457.2
4412	NP_001026794.1
4413	NP_001552.2
4414	NP_002437.2
4415	NP_000788.2
4416	NP_005002.3
4417	NP_005080.1
4418	NP_003261.1
4419	NP_055592.1
4420	NP_112188.1
4421	NP_004262.1
4422	NP_005573.1
4423	NP_003170.1
4424	NP_115521.3
4425	NP_061141.2
4426	NP_001290.2
4427	NP_689587.1
4428	NP_002937.1
4429	NP_872387.1
4430	NP_703151.1
4431	NP_002136.1
4432	NP_057492.2
4433	NP_055580.1
4434	NP_002622.2
4435	NP_001400.3
4436	NP_004796.1
4437	NP_002687.1
4438	NP_786886.1
4439	NP_002306.1
4440	NP_061930.1
4441	NP_056135.2
4442	NP_002069.2
4443	NP_003882.1
4444	NP_004848.2
4445	NP_659497.1
4446	NP_872426.1
4447	NP_006225.1
4448	NP_002962.1
4449	NP_476510.1
4450	NP_057307.2
4451	NP_004623.1
4452	NP_005373.1
4453	NP_002824.1
4454	NP_958831.1
4455	NP_004345.1
4456	NP_821068.1
4457	NP_057079.2
4458	NP_002223.3
4459	NP_598328.1
4460	NP_004373.2
4461	NP_000747.1
4462	NP_653302.2
4463	NP_005526.1
4464	NP_055367.2
4465	NP_067003.2
4466	NP_037466.2
4467	NP_995319.1
4468	NP_001318.1
4469	NP_002116.2
4470	NP_000176.2
4471	NP_079510.1
4472	NP_002642.1
4473	NP_078942.2
4474	NP_078907.1
4475	NP_055927.2
4476	NP_006650.1
4477	NP_061841.1
4478	NP_056232.2
4479	NP_775891.1
4480	NP_068595.3
4481	AAH15202.2
4482	NP_002523.2
4483	NP_054796.1
4484	NP_006510.1
4485	NP_067652.1
4486	NP_006126.1
4487	NP_001034679.2
4488	NP_005804.1
4489	NP_060378.1
4490	NP_060829.1
4491	NP_109588.2
4492	NP_061496.2
4493	NP_068834.2
4494	NP_077739.1
4495	NP_963883.2
4496	NP_005351.2
4497	NP_065093.2
4498	NP_055123.1
4499	NP_000730.1
4500	NP_005313.1
4501	NP_037371.2
4502	NP_055210.1
4503	NP_055045.2
4504	NP_001082.2
4505	NP_003646.2
4506	NP_958782.1
4507	NP_005915.2
4508	NP_690000.2
4509	AAK67629.1
4510	NP_005572.2
4511	NP_005369.2
4512	NP_057022.2
4513	NP_004138.1
4514	NP_001659.1
4515	NP_054785.2
4516	NP_003320.2
4517	NP_005161.1
4518	NP_004890.2
4519	NP_054892.2
4520	NP_077734.1
4521	NP_068710.1
4522	NP_004943.1
4523	NP_005474.2
4524	NP_004624.1
4525	NP_776213.1
4526	NP_055595.2
4527	NP_057289.1
4528	NP_001748.1
4529	NP_000073.1
4530	NP_653261.1
4531	NP_056528.2
4532	NP_001024.1
4533	NP_060037.2
4534	NP_005215.1
4535	NP_115751.2
4536	NP_061824.2
4537	NP_006754.1
4538	NP_004627.1
4539	NP_037407.4
4540	NP_005043.1
4541	NP_002990.2
4542	NP_009156.1
4543	NP_055883.2
4544	NP_077733.3
4545	AAH09210.1
4546	NP_002326.2
4547	NP_599150.1
4548	NP_003495.1
4549	NP_065913.1
4550	NP_000627.2
4551	NP_000352.1
4552	NP_777623.1
4553	NP_058432.1
4554	NP_000280.1
4555	NP_055769.2
4556	NP_038465.1
4557	NP_000728.1
4558	NP_002519.1
4559	NP_001139.3
4560	CAC87720.2
4561	NP_061850.2
4562	NP_006681.1
4563	NP_057104.1
4564	NP_003192.1
4565	NP_055586.1
4566	NP_116070.1
4567	NP_002027.2
4568	NP_079148.1
4569	NP_000021.1
4570	NP_005451.2
4571	NP_055610.1
4572	NP_005821.1
4573	NP_056332.2
4574	NP_064590.2
4575	NP_002873.1
4576	NP_689952.1
4577	NP_000812.2
4578	NP_004764.1
4579	NP_006235.1
4580	NP_060141.3
4581	NP_009058.1
4582	NP_699179.2
4583	NP_001010848.2
4584	NP_036231.1
4585	NP_078881.3
4586	NP_037487.2
4587	NP_060595.3
4588	NP_003607.1
4589	NP_008880.1
4590	NP_055596.3
4591	NP_001223.2
4592	NP_006701.1
4593	NP_000961.2
4594	NP_003616.2
4595	NP_000831.2
4596	NP_000555.2
4597	NP_001511.2
4598	NP_597709.2
4599	NP_689890.1
4600	NP_000505.1
4601	AAB47281.1
4602	NP_003142.1
4603	NP_004506.2
4604	NP_005261.2
4605	NP_003360.2
4606	NP_079108.3
4607	NP_776248.1
4608	NP_037450.2
4609	NP_061322.2
4610	NP_065937.1
4611	NP_001002021.1
4612	NP_004564.2
4613	NP_001948.1
4614	NP_057178.2
4615	NP_001013.1
4616	NP_009149.2
4617	NP_001035207.1
4618	NP_000137.2
4619	NP_001502.1
4620	NP_002781.2
4621	NP_001032209.1
4622	NP_001007233.1
4623	NP_000441.1
4624	NP_004672.2
4625	NP_060000.1
4626	NP_071440.1
4627	NP_002065.1
4628	NP_055542.1
4629	NP_055937.1
4630	NP_005639.1
4631	NP_996896.1
4632	NP_004738.3
4633	NP_055113.2
4634	NP_068771.1
4635	NP_078812.2
4636	NP_060232.2
4637	NP_001203.1
4638	NP_002975.1
4639	NP_001167.2
4640	NP_078804.1
4641	NP_005456.1
4642	NP_009143.1
4643	AAC04325.1
4644	NP_055386.1
4645	NP_055186.2
4646	NP_001169.3
4647	NP_003254.2
4648	NP_006338.1
4649	NP_003666.1
4650	NP_005955.1
4651	NP_005797.1
4652	NP_004576.1
4653	NP_536806.1
4654	NP_060580.2
4655	NP_852136.1
4656	NP_060904.2
4657	NP_598399.1
4658	NP_056541.2
4659	NP_004171.2
4660	NP_991331.1
4661	NP_064578.2
4662	NP_006667.2
4663	NP_997668.1
4664	NP_064709.2
4665	NP_665893.2
4666	AAK17573.1
4667	NP_112591.2
4668	NP_908973.1
4669	NP_071904.3
4670	NP_060399.1
4671	NP_057683.1
4672	NP_000868.1
4673	NP_001076047.1
4674	NP_068712.1
4675	NP_115706.1
4676	NP_000490.1
4677	NP_001091954.1
4678	NP_006608.1
4679	NP_003485.1
4680	NP_689936.1
4681	NP_008823.1
4682	NP_004270.2
4683	NP_073579.3
4684	NP_878919.2
4685	NP_473357.1
4686	NP_002828.2
4687	NP_000135.2
4688	NP_009092.2
4689	NP_001073986.1
4690	NP_055400.1
4691	NP_000047.1
4692	NP_000700.1
4693	NP_071906.1
4694	NP_065433.2
4695	NP_001977.1
4696	NP_002710.2
4697	NP_055198.1
4698	NP_006054.2
4699	NP_005846.1
4700	NP_002305.1
4701	NP_000982.2
4702	NP_510880.2
4703	NP_054734.2
4704	NP_079431.1
4705	NP_001941.2
4706	AAM53550.1
4707	NP_689614.2
4708	AAL96658.1
4709	NP_031400.1
4710	NP_000894.1
4711	NP_001146.2
4712	NP_000164.3
4713	NP_004043.2
4714	NP_003509.1
4715	NP_598193.2
4716	NP_689979.1
4717	NP_003873.1
4718	NP_056244.2
4719	NP_005380.1
4720	NP_009160.2
4721	NP_001996.1
4722	NP_000549.1
4723	NP_000977.1
4724	NP_002230.1
4725	NP_004974.2
4726	NP_000425.1
4727	NP_000299.2
4728	NP_060341.2
4729	NP_001884.2
4730	NP_056134.2
4731	NP_001029027.1
4732	NP_005079.2
4733	NP_005508.1
4734	NP_009165.1
4735	NP_116010.1
4736	NP_659502.2
4737	NP_056179.1
4738	NP_734464.1
4739	NP_071894.1
4740	NP_055271.2
4741	NP_001008.1
4742	AAG43153.1
4743	NP_115963.1
4744	NP_003028.1
4745	NP_056995.1
4746	NP_003856.1
4747	NP_851996.2
4748	NP_061947.1
4749	NP_079330.2
4750	NP_000391.1
4751	NP_076870.1
4752	NP_005349.3
4753	NP_001009997.1
4754	NP_006157.1
4755	NP_000742.1
4756	NP_001034612.1
4757	NP_003575.1
4758	NP_003960.1
4759	NP_057360.2
4760	AAK67636.1
4761	NP_055184.2
4762	NP_775970.1
4763	NP_114091.2
4764	NP_005121.1
4765	NP_000791.1
4766	NP_056976.2
4767	NP_067067.1
4768	NP_057694.2
4769	NP_060173.1
4770	NP_663729.1
4771	NP_002513.2
4772	NP_982283.2
4773	NP_006064.2
4774	NP_005910.1
4775	NP_065098.1
4776	NP_689883.1
4777	NP_001168.1
4778	NP_002301.1
4779	NP_054861.2
4780	NP_071345.2
4781	NP_000496.2
4782	NP_005974.2
4783	NP_056374.1
4784	NP_065139.2
4785	NP_079088.1
4786	NP_055577.1
4787	NP_000403.1
4788	NP_057584.2
4789	NP_000885.1
4790	NP_002837.1
4791	NP_003546.1
4792	NP_055397.1
4793	NP_008970.1
4794	NP_003748.1
4795	NP_055928.3
4796	NP_058214.1
4797	NP_005800.3
4798	NP_004348.2
4799	NP_005857.1
4800	NP_002215.1
4801	NP_006065.2
4802	NP_000543.2
4803	NP_444512.2
4804	NP_002339.2
4805	NP_003316.3
4806	NP_878274.1
4807	NP_653186.2
4808	NP_001156.1
4809	NP_056275.2
4810	NP_077005.2
4811	NP_004961.1
4812	NP_006351.2
4813	NP_000933.1
4814	NP_056365.1
4815	NP_036586.2
4816	NP_009190.2
4817	NP_005049.1
4818	NP_002371.3
4819	NP_005366.2
4820	NP_055971.1
4821	NP_002932.1
4822	NP_001002244.1
4823	NP_066939.1
4824	NP_036286.2
4825	NP_060821.2
4826	NP_008949.4
4827	NP_057951.1
4828	NP_001929.1
4829	NP_003598.2
4830	AAH13051.1
4831	NP_054733.2
4832	NP_003593.3
4833	AAC50494.1
4834	NP_115904.1
4835	NP_003383.2
4836	NP_115672.2
4837	NP_037384.1
4838	NP_004026.2
4839	NP_002970.2
4840	NP_004514.2
4841	NP_001003801.1
4842	NP_000329.2
4843	NP_005312.1
4844	NP_003418.2
4845	NP_005248.2
4846	NP_000876.3
4847	NP_036315.1
4848	NP_002692.2
4849	NP_631901.2
4850	NP_005117.2
4851	NP_002405.1
4852	NP_001034759.1
4853	NP_006390.1
4854	NP_079110.1
4855	NP_000421.1
4856	NP_006346.1
4857	NP_066998.1
4858	NP_115821.1
4859	NP_000397.1
4860	NP_056201.2
4861	NP_002506.2
4862	NP_003066.2
4863	NP_003053.1
4864	NP_056390.2
4865	NP_872584.1
4866	NP_003511.1
4867	NP_003070.3
4868	NP_056151.2
4869	NP_001005291.1
4870	NP_001012338.1
4871	NP_055779.1
4872	NP_060494.1
4873	NP_005708.1
4874	NP_945344.1
4875	NP_002987.1
4876	NP_001328.1
4877	NP_001399.1
4878	NP_000745.1
4879	NP_078959.3
4880	NP_665705.1
4881	NP_004149.1
4882	NP_079232.3
4883	NP_055866.1
4884	NP_004437.2
4885	NP_037428.2
4886	NP_002260.2
4887	NP_075568.1
4888	NP_079359.2
4889	NP_065702.2
4890	NP_075525.2
4891	NP_055030.1
4892	AAC98920.1
4893	NP_056373.2
4894	NP_114064.1
4895	NP_001073998.1
4896	NP_004806.3
4897	NP_542155.1
4898	NP_476500.1
4899	NP_056128.1
4900	NP_059128.2
4901	NP_005905.2
4902	NP_001284.1
4903	NP_892114.1
4904	NP_062455.1
4905	NP_079194.2
4906	NP_003719.2
4907	NP_004238.2
4908	NP_060219.2
4909	NP_003757.1
4910	NP_005067.1
4911	NP_004177.2
4912	NP_001444.2
4913	NP_862830.1
4914	NP_065754.1
4915	NP_055764.2
4916	NP_056460.1
4917	NP_113621.1
4918	NP_008922.1
4919	NP_783860.1
4920	NP_006363.3
4921	NP_115874.3
4922	NP_002734.2
4923	NP_001092281.1
4924	NP_002679.2
4925	NP_277032.1
4926	NP_115806.1
4927	NP_115901.2
4928	NP_689479.1
4929	NP_065988.1
4930	NP_031389.3
4931	NP_001901.1
4932	NP_996917.1
4933	NP_006082.3
4934	NP_036265.3
4935	NP_001646.2
4936	NP_004950.2
4937	NP_005883.2
4938	NP_055181.3
4939	NP_004414.3
4940	NP_003951.3
4941	NP_997657.1
4942	NP_003581.1
4943	NP_057351.1
4944	NP_068780.1
4945	NP_000349.1
4946	Q9ULK5
4947	NP_055758.1
4948	NP_932173.1
4949	NP_036465.2
4950	NP_002249.1
4951	NP_036334.1
4952	NP_001088.2
4953	NP_003451.1
4954	NP_000129.2
4955	AAG44303.1
4956	NP_001009.1
4957	NP_000530.1
4958	NP_079455.3
4959	NP_005591.1
4960	NP_061854.1
4961	NP_002807.1
4962	NP_059121.1
4963	NP_006413.2
4964	AAH07932.2
4965	NP_001875.1
4966	NP_057412.1
4967	NP_004827.4
4968	NP_612461.1
4969	NP_037506.2
4970	NP_055848.1
4971	NP_003877.2
4972	NP_003587.1
4973	CAB93534.1
4974	NP_001034558.1
4975	NP_057572.5
4976	NP_003624.1
4977	NP_002985.1
4978	NP_005390.1
4979	NP_002798.2
4980	NP_065908.1
4981	NP_003325.2
4982	NP_060421.2
4983	NP_004924.1
4984	NP_055269.1
4985	NP_002808.2
4986	NP_004165.1
4987	AAH32474.1
4988	NP_000014.1
4989	NP_000328.2
4990	NP_003807.1
4991	NP_004381.2
4992	NP_942140.1
4993	NP_009086.4
4994	NP_000440.1
4995	NP_004647.1
4996	NP_071761.1
4997	NP_005026.3
4998	NP_005566.2
4999	NP_660296.1
5000	NP_002352.1
5001	NP_954712.1
5002	NP_054721.1
5003	NP_003428.1
5004	NP_071933.2
5005	NP_612446.1
5006	NP_002118.1
5007	NP_443163.1
5008	NP_004202.2
5009	NP_203524.1
5010	NP_073717.1
5011	NP_000953.2
5012	NP_004075.1
5013	NP_004160.3
5014	NP_006322.3
5015	NP_036270.1
5016	NP_814444.1
5017	NP_004853.2
5018	NP_009200.2
5019	NP_620409.1
5020	NP_079483.3
5021	NP_004619.2
5022	NP_000846.1
5023	NP_000943.1
5024	NP_115967.1
5025	NP_000450.2
5026	NP_073738.2
5027	NP_000927.1
5028	NP_068774.1
5029	NP_006617.1
5030	NP_004430.3
5031	NP_055053.1
5032	NP_003647.1
5033	NP_036275.1
5034	NP_064512.1
5035	NP_061121.2
5036	NP_002623.2
5037	NP_001020537.2
5038	NP_006451.1
5039	NP_000053.2
5040	NP_006601.2
5041	NP_001075.1
5042	NP_775934.3
5043	NP_056054.1
5044	NP_004960.1
5045	NP_001036148.1
5046	NP_004372.3
5047	NP_056968.1
5048	NP_001034707.1
5049	NP_055529.2
5050	NP_003919.1
5051	NP_078977.2
5052	NP_001035930.1
5053	NP_055061.1
5054	NP_892010.1
5055	NP_002978.1
5056	NP_689688.2
5057	NP_015568.2
5058	NP_003010.4
5059	AAH01883.1
5060	NP_000054.2
5061	NP_002929.1
5062	NP_942600.1
5063	NP_112198.1
5064	NP_005711.1
5065	NP_037389.4
5066	NP_003016.1
5067	NP_001008895.1
5068	NP_001035982.1
5069	NP_722516.1
5070	NP_066950.1
5071	NP_004621.2
5072	NP_004070.3
5073	NP_003256.1
5074	NP_001008405.1
